id,imageid,year,keywords,_titel,_bemerkung,_ausleihe,_rueckgabe,_digitalisat1,_digitalisat2,_digitalisat3,_opac,_verfasser
300,147074657,1813,"Geographie,Reisebeschreibungen,Orient,Türkei,Palästina,Persien,Arabische Länder",Valentias Reise nach Indien. 1{r} Thl.,"Erst auf Blatt 125 v Rückgabedatum vermerkt und ausgestrichen. - Zusätzlich 1813 (?) in Ausleihjournal Loc A 35.6, Blatt 251 v, im Alphabet der Autoren/Titel unter Buchstabe V als Entleihung J. W. Goethes verzeichnet; hier zunächst ""1 (hoch) r Th."" notiert, dann verbessert zu ""2 (hoch) r Th."".",07.01.1813,22.03.1813,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10465739-7,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470822,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283401,https://lhwei.gbv.de/DB=2/PPN?PPN=147074657,"Mountnorris, George Annesley "
301,147086558,1819,"Buchwesen,Nachschlagewerk","Appel's Münzen u. Medaillen d. Päbste.",,29.11.1819,21.06.1820,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10741962-2 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612923,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284847,https://lhwei.gbv.de/DB=2/PPN?PPN=147086558,"Appel, Joseph"
302,147163021,1809,"Philosophie,Europa,16. Jahrhundert,17. Jahrhundert",La Vie de Descartes,"Erst in Ausleihjournal Loc A 35.7 Rückgabedatum (ohne Jahr) vermerkt und ausgestrichen. - Rückgabe spätestens am 13.03.1813, da nicht mehr auf Blatt 125 v übertragen. - Keudell liest irrtümlich als Rückgabedatum 13.11.1810.",18.02.1809,13.03.18XX,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10887469-6 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506886,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282632,https://lhwei.gbv.de/DB=2/PPN?PPN=147163021,"Baillet, Adrien "
303,14720495X,1821,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke,Geographie,Atlanten,Atlas",Belzoni Ein Band Text it. Ein Bd Kpfr.,,20.01.1821,27.01.1821,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10222217-2 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000635897,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285209,https://lhwei.gbv.de/DB=2/PPN?PPN=14720495X,"Belzoni, Giovanni Battista "
304,147427622,1801,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke",Bernhards Gelehrten Historie,Keudell liest irrtümlich als Ausleihdatum 20.03.1801.,02.03.1801,13.06.1801,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10447357-2 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000011015,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281709,https://lhwei.gbv.de/DB=2/PPN?PPN=147427622,"Bernhard,  Johann Adam"
305,147428998,1811,"Geschichte,Nationalgeschichte,europäische Geschichte,romanisch,Portugal",Nachrichten v. dem Erdbeben von Lissabon. 1755. c. Keils Leben Luthers.,"Zusätzlich 1811 in Ausleihjournal Loc A 35.6, Blatt 127 r, im Alphabet der Autoren/Titel unter Buchstabe L als Entleihung J. W. Goethes verzeichnet.Das im Ausleihjournal vermerkte Erscheinungsjahr ist verschrieben.",01.05.1811,11.05.1811,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10888586-6,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470780,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283103,https://lhwei.gbv.de/DB=2/PPN?PPN=147428998,
306,147468221,1820,"Theologie,Kirchenlehre",Böttiger Heinrich der Löwe,,17.02.1820,10.04.1820,http://reader.digitale-sammlungen.de/de/fs1/object/display/bsb11235468_00005.html,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612955,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285017,https://lhwei.gbv.de/DB=2/PPN?PPN=147468221,"Böttiger, Karl Wilhelm"
307,147499399,1811,"Kunst,Ästhetik,Kunsttheorie,Deutsch,Literatur,Aufklärung,Neuzeit",Breitingers Dichtkunst.,"Zusätzlich 1811 in Ausleihjournal Loc A 35.6, Blatt 23 v, im Alphabet der Autoren/Titel unter Buchstabe B als Entleihung J. W. Goethes verzeichnet.",04.10.1811,08.02.1812,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11272775-7,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470796,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283165,https://lhwei.gbv.de/DB=2/PPN?PPN=147499399,"Breitinger, Johann Jakob"
308,147499739,1828,"Kunst,Ästhetik,Archäologie,Kulturen des Mittelmeerraums,Kunsttheorie",[Moritz] die symbolische Weisheit der Aegypter,Rückgabe vor dem 26.11.1828 (kein Übertrag in Ausleihjournal Loc A 35.16).,26.04.1828,XX.XX.1828,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10256483-2 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000710089,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286852,https://lhwei.gbv.de/DB=2/PPN?PPN=147499739,"Bremer, Johann Gottfried"
309,147520436,1820,"Theologie,Kirchenlehre",Burckhardts Travels in Nubia,,25.03.1820,26.06.1820,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10366596-4 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612955,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285088,https://lhwei.gbv.de/DB=2/PPN?PPN=147520436,"Burckhardt, Johann Ludwig"
310,147557305,1816,"Geographie,Reisebeschreibungen,Orient,Türkei,Palästina,Persien,Arabische Länder","Chardin Voyages en Perse et au l'Orient T. I-IV. 2 Vol","Korrektur: 4° XXXV : 54 (a, b)",19.02.1816,02.03.1816,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11129445-0 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000602205,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284056,https://lhwei.gbv.de/DB=2/PPN?PPN=147557305,"Chardin, John"
311,147557313,1816,"Geographie,Reisebeschreibungen,Orient,Türkei,Palästina,Persien,Arabische Länder","Chardin Voyages en Perse et au l'Orient T. I-IV. 2 Vol","Korrektur: 4° XXXV : 54 (a, b)",19.02.1816,02.03.1816,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11129446-5 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000602205,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284056,https://lhwei.gbv.de/DB=2/PPN?PPN=147557313,"Chardin, John"
312,147557321,1816,"Geographie,Reisebeschreibungen,Orient,Türkei,Palästina,Persien,Arabische Länder","Chardin Voyages en Perse et au l'Orient T. I-IV. 2 Vol","Korrektur: 4° XXXV : 54 (a, b)",19.02.1816,02.03.1816,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11129447-1,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000602205,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284056,https://lhwei.gbv.de/DB=2/PPN?PPN=147557321,"Chardin, John"
313,14755733X,1816,"Geographie,Reisebeschreibungen,Orient,Türkei,Palästina,Persien,Arabische Länder","Chardin Voyages en Perse et au l'Orient T. I-IV. 2 Vol","Korrektur: 4° XXXV : 54 (a, b)",19.02.1816,02.03.1816,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11129448-6,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000602205,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284056,https://lhwei.gbv.de/DB=2/PPN?PPN=14755733X,"Chardin, John"
314,147557798,1831,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke",Chaudon & Delandine: Diction. universel T. II. III.,,28.10.1831,11.11.1831,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10071316-1 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780870,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287816,https://lhwei.gbv.de/DB=2/PPN?PPN=147557798,
315,147557801,1831,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke",Chaudon & Delandine: Diction. universel T. II. III.,,28.10.1831,11.11.1831,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10071317-7 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780870,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287816,https://lhwei.gbv.de/DB=2/PPN?PPN=147557801,
316,147557828,1831,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke",Chaudon & Delandine: Diction̄aire universel T. V{e},,28.10.1831,31.10.1831,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10071319-2 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780870,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287816,https://lhwei.gbv.de/DB=2/PPN?PPN=147557828,
317,147557879,1825,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke",Chaudon & Delandine: Dictionnaire universel T. 13{e}.,Rückgabe vor dem 11.12.1826 (kein Übertrag in Ausleihjournal Loc A 35.15).,11.03.1825,XX.XX.18XX,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10071327-2 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644438,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285923,https://lhwei.gbv.de/DB=2/PPN?PPN=147557879,
318,147622476,1812,"Theologie,Kirchengeschichte,nach 1648,Neuzeit,Pietismus,Protestantismus",Cranz Brüder Historie.,"Zusätzlich 1812 (?) in Ausleihjournal Loc A 35.6, Blatt 47 r, im Alphabet der Autoren/Titel unter Buchstabe C als Entleihung J. W. Goethes verzeichnet.Nur Band 1 des vierbändigen Werkes im Bestand.",08.12.1812,25.02.1813,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10448860-0,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470822,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283368,https://lhwei.gbv.de/DB=2/PPN?PPN=147622476,"Cranz, David"
319,147671523,1826,"Theologie,Theologen,Geistliche,Predigten",Dionis Chrysostomi orationes edit. Morelli. Lutetia 1604.,,08.02.1826,09.08.1826,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11199141-5 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644451,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286139,https://lhwei.gbv.de/DB=2/PPN?PPN=147671523,
320,147690846,1825,"Geschichte,Nationalgeschichte,europäische Geschichte,romanisch,Frankreich,Biographien,Memoiren,Leichenpredigten,Briefe,Einzelne Personen",Bonaparte (Captivite de) a St. Hélène,,21.02.1825,01.03.1825,"http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10425852-1
",https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644425,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285894,https://lhwei.gbv.de/DB=2/PPN?PPN=147690846,
321,147716527,1812,"Kunst,Ästhetik,Bildende Kunst,Numismatik",Eckhel Numi. Veter. Anecdota T. 1.,"Zusätzlich 1812 in Ausleihjournal Loc A 35.6, Blatt 61 r, im Alphabet der Autoren/Titel unter Buchstabe E als Entleihung J. W. Goethes verzeichnet.",24.12.1812,01.01.1813,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11062459-3,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470822,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283401,https://lhwei.gbv.de/DB=2/PPN?PPN=147716527,"Eckhel, Joseph Hilarius "
322,147724384,1805,"Theologie,Theologen,Geistliche,Kirchenlehre,Kirchengeschichte,Mittelalter",Eberstein Theologie der Scholastiker,,28.11.1805,14.06.1806,http://reader.digitale-sammlungen.de/de/fs1/object/display/bsb10043093_00007.html,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039658,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282276,https://lhwei.gbv.de/DB=2/PPN?PPN=147724384,
323,147781175,1825,"Geschichte,Nationalgeschichte,europäische Geschichte,romanisch,Frankreich",Fain Manuscrit de 1813. 2 Vol,,17.08.1825,22.08.1825,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10720469-7 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644448,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286051,https://lhwei.gbv.de/DB=2/PPN?PPN=147781175,"Fain, Agathon-Jean-François"
324,147781183,1825,"Geschichte,Nationalgeschichte,europäische Geschichte,romanisch,Frankreich",Fain Manuscrit de 1813. 2 Vol,,17.08.1825,22.08.1825,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10720470-0 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644448,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286051,https://lhwei.gbv.de/DB=2/PPN?PPN=147781183,"Fain, Agathon-Jean-François"
325,147781620,1810,"Geschichte,Regionalgeschichte,Lokalgeschichte,Bayern",Falkensteinii Antiquitates Nordgavientes T. I-IV. c. Prodromo. 5 Vol.,,21.02.1810,09.03.1810,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10721953-3 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470761,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282944,https://lhwei.gbv.de/DB=2/PPN?PPN=147781620,"Falckenstein, Johann Heinrich von"
326,147781639,1810,"Geschichte,Regionalgeschichte,Lokalgeschichte,Bayern",Falkensteinii Antiquitates Nordgavientes T. I-IV. c. Prodromo. 5 Vol.,,21.02.1810,09.03.1810,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10721954-8,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470761,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282944,https://lhwei.gbv.de/DB=2/PPN?PPN=147781639,"Falckenstein, Johann Heinrich von"
327,147781647,1810,"Geschichte,Regionalgeschichte,Lokalgeschichte,Bayern",Falkensteinii Antiquitates Nordgavientes T. I-IV. c. Prodromo. 5 Vol.,,21.02.1810,09.03.1810,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10721955-4,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470761,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282944,https://lhwei.gbv.de/DB=2/PPN?PPN=147781647,"Falckenstein, Johann Heinrich von"
328,147799031,1819,"Buchwesen,Nachschlagewerk",Firdussi Heldenbuch von Iran; von Görres. Thl. 1. 2. 2 Bände,"Zunächst ""des"" Iran geschrieben, später gestrichen und darüber ""von"" gesetzt.",20.12.1819,07.02.1820,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10250637-7 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612923,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284928,https://lhwei.gbv.de/DB=2/PPN?PPN=147799031,Firdausī 
329,14779904X,1819,"Buchwesen,Nachschlagewerk",Firdussi Heldenbuch von Iran; von Görres. Thl. 1. 2. 2 Bände,"Zunächst ""des"" Iran geschrieben, später gestrichen und darüber ""von"" gesetzt.",20.12.1819,07.02.1820,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10250638-2 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612923,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284928,https://lhwei.gbv.de/DB=2/PPN?PPN=14779904X,Firdausī 
330,14842824X,1815,"Kunst,Ästhetik,Bildende Kunst,Numismatik",Numophylacium Pototianum (Porph).,"Titel horizontal und mit Wellenlinie in roter Tinte ausgestrichen, ohne Rückgabedatum. - Rückgabe vor dem 31.12.1815 (kein Übertrag in Ausleihjournal Loc A 35.9).",17.01.1815,XX.XX.1815,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10742054-0,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000491179,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283816,https://lhwei.gbv.de/DB=2/PPN?PPN=14842824X,"Fraehn, C. M. "
331,149930623,1819,"Geographie,Atlanten,Atlas",Ham̄er Geschichte der Assassinen,,16.01.1819,05.03.1819,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10433501-9,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612894,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284608,https://lhwei.gbv.de/DB=2/PPN?PPN=149930623,"Hammer-Purgstall, Joseph, von "
332,150016506,1795,"Geschichte,Nationalgeschichte,europäische Geschichte,romanisch,Frankreich,Französisch,Literatur,1640 - 1720,Biographien,Memoiren,Leichenpredigten,Briefe,Einzelne Personen",de Bassompiere Memoires. T. I. II.,Rückgabe vor dem 06.12.1797 (kein Übertrag in Ausleihjournal Loc A 35.2).,05.01.1795,XX.XX.17XX,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10413981-9 ,https://haab-digital.klassik-stiftung.de:443/viewer/image/1513411535/104/,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014280991,https://lhwei.gbv.de/DB=2/PPN?PPN=150016506,"Bassompierre, Francçois de"
333,150016514,1795,,de Bassompiere Memoires. T. I. II.,Rückgabe vor dem 06.12.1797 (kein Übertrag in Ausleihjournal Loc A 35.2).,05.01.1795,XX.XX.17XX,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10413982-4 ,https://haab-digital.klassik-stiftung.de:443/viewer/image/1513411535/104/,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014280991,https://lhwei.gbv.de/DB=2/PPN?PPN=150016514,"Bassompierre, François de"
334,150044771,1817,"Kunst,Ästhetik,Bildende Kunst,Skulptur",Bernhart die Buchdruckerkunst.,,07.07.1817,18.09.1817,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10721245-5 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606468,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284283,https://lhwei.gbv.de/DB=2/PPN?PPN=150044771,"Bernhart, Matthias"
335,150083696,1795,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke,Kunst,Ästhetik,Bildende Kunst,Malerei,Epochenübergreifend,Buchwesen,Nachschlagewerk,Archäologie",Allgemeines Künstler-Lexikon.,Rückgabe vor dem 06.12.1797 (kein Übertrag in Ausleihjournal Loc A 35.2).,02.11.1795,XX.XX.17XX,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10212191-7,https://haab-digital.klassik-stiftung.de:443/viewer/image/1513411535/104/,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281020,https://lhwei.gbv.de/DB=2/PPN?PPN=150083696,"Füssli,  Johann Rudolf "
336,150083696,1798,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke,Kunst,Ästhetik,Bildende Kunst,Malerei,Epochenübergreifend,Buchwesen,Nachschlagewerk,Archäologie",Fueßli Künstlerlexikon.,,08.12.1798,06.11.1799,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10212191-7,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000109859,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281344,https://lhwei.gbv.de/DB=2/PPN?PPN=150083696,"Füssli,  Johann Rudolf "
337,150083696,1802,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke,Kunst,Ästhetik,Bildende Kunst,Malerei,Epochenübergreifend,Buchwesen,Nachschlagewerk,Archäologie",Füßli Künstler Lexikon,Erst in Ausleihjournal Loc A 35.4 Rückgabedatum vermerkt und ausgestrichen. ,04.12.1802,18.06.1805,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10212191-7,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000011029,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281868,https://lhwei.gbv.de/DB=2/PPN?PPN=150083696,"Füssli,  Johann Rudolf "
338,150083696,1805,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke,Kunst,Ästhetik,Bildende Kunst,Malerei,Epochenübergreifend,Buchwesen,Nachschlagewerk,Archäologie",Fuesli Künstler Lexicon,,28.12.1805,14.06.18XX,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10212191-7,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039658,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282300,https://lhwei.gbv.de/DB=2/PPN?PPN=150083696,"Füssli,  Johann Rudolf "
339,150127790,1798,"Naturwissenschaften,Technik,Völkerkunde,Geschichte,Nationalgeschichte,Amerika,Mittelamerika,Südamerika,Nordamerika",Geschichte von Amerika 2. Bde.,,09.02.1798,11.02.1798,"http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11065057-2
",https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000109849,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281151,https://lhwei.gbv.de/DB=2/PPN?PPN=150127790,"Schroeter,  Johann Friedrich"
